team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase,game_id,is_left_to_right,goal,ownGoal,eventType,outcome,event_id
Away,PASS,PASS,1,28956,1158.24,28982,1159.28,B22,B21,28.08,67.67999999999999,18.360000000000003,70.56,1,1,False,False,False,PASS,True,191
Home,PASS,PASS,1,29063,1162.52,29096,1163.84,A02,A09,14.04,51.12,29.160000000000004,43.2,1,1,True,False,False,PASS,True,192
Home,PASS,PASS,1,29096,1163.84,29112,1164.48,A09,A06,29.160000000000004,43.2,21.6,40.32000000000001,1,1,True,False,False,PASS,True,193
Home,PASS,PASS,1,29208,1168.32,29242,1169.68,A06,A03,21.6,37.44,17.28,25.92,1,1,True,False,False,PASS,True,194
Home,BALL LOST,INTERCEPTION,1,29264,1170.56,29301,1172.04,A03,,20.52,22.32,35.64,3.6,1,1,True,False,False,PASS,False,195
Away,PASS,PASS,1,29337,1173.48,29367,1174.68,B18,B24,30.24,4.32,22.68,13.68,1,1,False,False,False,PASS,True,196
Away,PASS,PASS,1,29394,1175.76,29420,1176.8,B24,B19,23.76,13.68,30.24,25.2,1,1,False,False,False,PASS,True,197
Away,PASS,PASS,1,29468,1178.72,29517,1180.68,B19,B18,28.08,28.08,12.96,5.040000000000001,1,1,False,False,False,PASS,True,198
Home,BALL LOST,INTERCEPTION,1,30368,1214.72,30442,1217.68,A11,,17.28,12.96,72.36,9.36,1,1,True,False,False,PASS,False,199
Away,PASS,HEAD,1,30442,1217.68,30483,1219.32,B15,B19,72.36,15.12,65.88,24.48,1,1,False,False,False,PASS,True,200
Away,BALL LOST,INTERCEPTION,1,30503,1220.12,30517,1220.68,B19,,65.88,26.64,66.96,27.36,1,1,False,False,False,PASS,False,201
Home,PASS,PASS,1,30593,1223.72,30628,1225.12,A06,A10,63.72,43.92,66.96,54.0,1,1,True,False,False,PASS,True,202
Home,PASS,PASS,1,30655,1226.2,30686,1227.44,A10,A05,70.2,55.44,74.52,67.67999999999999,1,1,True,False,False,PASS,True,203
Home,PASS,PASS,1,30708,1228.32,30729,1229.16,A05,A06,74.52,66.96000000000001,65.88,60.48,1,1,True,False,False,PASS,True,204
Home,PASS,PASS,1,30729,1229.16,30753,1230.12,A06,A10,65.88,60.48,75.6,51.84,1,1,True,False,False,PASS,True,205
Away,PASS,PASS,1,30807,1232.28,30831,1233.24,B19,B21,82.08,47.52,83.16,45.36,1,1,False,False,False,PASS,True,206
Away,BALL LOST,INTERCEPTION,1,30867,1234.68,30898,1235.92,B21,,81.0,44.64,64.8,57.6,1,1,False,False,False,PASS,False,207
Home,PASS,PASS,1,30933,1237.32,30963,1238.52,A01,A07,64.8,53.28,63.72,44.64,1,1,True,False,False,PASS,True,208
Home,PASS,PASS,1,30990,1239.6,31017,1240.68,A07,A09,65.88,43.92,70.2,35.28,1,1,True,False,False,PASS,True,209
Home,PASS,PASS,1,31037,1241.48,31076,1243.04,A09,A04,72.36,32.4,73.44000000000001,13.68,1,1,True,False,False,PASS,True,210
Home,PASS,PASS,1,31160,1246.4,31190,1247.6,A04,A07,87.48,20.160000000000004,81.0,26.64,1,1,True,False,False,PASS,True,211
Away,PASS,GOAL KICK,1,31546,1261.84,31597,1263.88,B25,B17,103.68,44.64,96.12,63.36,1,1,False,False,False,PASS,True,212
Away,PASS,PASS,1,31709,1268.36,31733,1269.32,B17,B20,74.52,63.36,70.2,48.24,1,1,False,False,False,PASS,True,213
Away,PASS,PASS,1,32338,1293.52,32397,1295.88,B17,B16,76.67999999999999,69.12,82.08,38.16,1,1,False,False,False,PASS,True,214
Away,PASS,PASS,1,32434,1297.36,32467,1298.68,B16,B15,79.92,33.84,70.2,17.28,1,1,False,False,False,PASS,True,215
Away,PASS,PASS,1,32619,1304.76,32657,1306.28,B15,B16,54.0,14.4,64.8,28.8,1,1,False,False,False,PASS,True,216
Away,PASS,PASS,1,32739,1309.56,32809,1312.36,B16,B17,61.56,33.120000000000005,55.08,67.67999999999999,1,1,False,False,False,PASS,True,217
Home,BALL LOST,GOAL KICK-INTERCEPTION,1,33645,1345.8,33723,1348.92,A11,,4.32,36.0,65.88,61.2,1,1,True,False,False,PASS,False,218
Away,PASS,PASS,1,33863,1354.52,33880,1355.2,B20,B19,65.88,62.64,61.56,57.6,1,1,False,False,False,PASS,True,219
Away,BALL LOST,INTERCEPTION,1,33880,1355.2,33895,1355.8,B19,,61.56,57.6,57.24,63.36,1,1,False,False,False,PASS,False,220
Away,PASS,PASS,1,34161,1366.44,34205,1368.2,B22,B17,51.84,72.72,72.36,68.39999999999999,1,1,False,False,False,PASS,True,221
Away,PASS,PASS,1,34233,1369.32,34266,1370.64,B17,B16,71.28,65.52,75.6,38.88,1,1,False,False,False,PASS,True,222
Away,PASS,PASS,1,34298,1371.92,34338,1373.52,B16,B15,73.44000000000001,34.56,69.12,14.4,1,1,False,False,False,PASS,True,223
Away,PASS,PASS,1,34397,1375.88,34466,1378.64,B15,B22,65.88,15.84,37.8,69.84,1,1,False,False,False,PASS,True,224
Away,PASS,PASS,1,34515,1380.6,34590,1383.6,B22,B21,34.56,69.84,9.72,61.2,1,1,False,False,False,PASS,True,225
Home,PASS,HEAD,1,34645,1385.8,34711,1388.44,A03,A11,5.4,38.16,7.56,33.84,1,1,True,False,False,PASS,True,226
Home,PASS,PASS,1,34821,1392.84,34863,1394.52,A11,A04,9.72,33.84,17.28,15.84,1,1,True,False,False,PASS,True,227
Away,PASS,PASS,1,35083,1403.32,35102,1404.08,B17,B20,54.0,31.68,47.52,23.04,1,1,False,False,False,PASS,True,228
Away,PASS,PASS,1,35188,1407.52,35224,1408.96,B20,B18,37.8,20.160000000000004,34.56,2.16,1,1,False,False,False,PASS,True,229
Away,PASS,PASS,1,35313,1412.52,35360,1414.4,B18,B19,32.4,4.32,46.44,21.6,1,1,False,False,False,PASS,True,230
Away,PASS,PASS,1,35439,1417.56,35503,1420.12,B19,B17,46.44,28.8,46.44,57.6,1,1,False,False,False,PASS,True,231
Away,PASS,PASS,1,35503,1420.12,35539,1421.56,B17,B22,46.44,57.6,30.24,69.84,1,1,False,False,False,PASS,True,232
Home,BALL LOST,INTERCEPTION,1,36212,1448.48,36335,1453.4,A11,,1.08,36.0,62.63999999999999,18.0,1,1,True,False,False,PASS,False,233
Away,BALL LOST,INTERCEPTION,1,36335,1453.4,36365,1454.6,B15,,62.63999999999999,18.72,60.48,18.72,1,1,False,False,False,PASS,False,234
Home,BALL LOST,INTERCEPTION,1,36410,1456.4,36410,1456.4,A08,,63.72,8.64,,,1,1,True,False,False,PASS,False,235
Home,PASS,PASS,1,36535,1461.4,36618,1464.72,A04,A03,49.68,0.72,31.32,17.28,1,1,True,False,False,PASS,True,236
Home,PASS,PASS,1,36618,1464.72,36691,1467.64,A03,A01,31.32,17.28,37.8,54.72,1,1,True,False,False,PASS,True,237
Home,PASS,PASS,1,36691,1467.64,36718,1468.72,A01,A10,37.8,54.72,48.6,48.96,1,1,True,False,False,PASS,True,238
Away,PASS,PASS,1,36880,1475.2,36907,1476.28,B22,B17,52.92,72.72,63.72,67.67999999999999,1,1,False,False,False,PASS,True,239
Away,PASS,PASS,1,36956,1478.24,36996,1479.84,B17,B16,62.63999999999999,64.08,70.2,47.52,1,1,False,False,False,PASS,True,240
Away,PASS,PASS,1,37027,1481.08,37082,1483.28,B16,B15,69.12,45.36,64.8,19.44,1,1,False,False,False,PASS,True,241
Away,PASS,PASS,1,37127,1485.08,37155,1486.2,B15,B18,59.400000000000006,15.12,41.04,0.0,1,1,False,False,False,PASS,True,242
Away,PASS,PASS,1,37182,1487.28,37194,1487.76,B18,B19,41.04,0.0,47.52,9.36,1,1,False,False,False,PASS,True,243
Away,PASS,PASS,1,37215,1488.6,37235,1489.4,B19,B20,46.44,7.92,41.04,18.0,1,1,False,False,False,PASS,True,244
Away,BALL LOST,INTERCEPTION,1,37382,1495.28,37382,1495.28,B20,,17.28,15.84,,,1,1,False,False,False,PASS,False,245
Away,PASS,PASS,1,38234,1529.36,38275,1531.0,B16,B21,73.44000000000001,28.08,62.63999999999999,30.96,1,1,False,False,False,PASS,True,246
Away,PASS,PASS,1,38275,1531.0,38288,1531.52,B21,B19,62.63999999999999,30.96,64.8,27.36,1,1,False,False,False,PASS,True,247
Home,PASS,PASS,1,38324,1532.96,38341,1533.64,A06,A09,64.8,28.08,66.96,26.64,1,1,True,False,False,PASS,True,248
Home,PASS,PASS,1,38373,1534.92,38388,1535.52,A09,A07,68.04,23.76,58.32000000000001,27.36,1,1,True,False,False,PASS,True,249
Home,PASS,PASS,1,38419,1536.76,38457,1538.28,A07,A01,58.32000000000001,29.52,59.400000000000006,54.0,1,1,True,False,False,PASS,True,250
Home,PASS,PASS,1,42476,1699.04,42495,1699.8,A06,A10,60.48,52.56,60.48,69.84,1,1,True,False,False,PASS,True,251
Home,PASS,PASS,1,42495,1699.8,42524,1700.96,A10,A07,60.48,69.84,50.76,67.67999999999999,1,1,True,False,False,PASS,True,252
Home,PASS,PASS,1,42539,1701.56,42567,1702.68,A07,A02,50.76,67.67999999999999,38.88,59.04,1,1,True,False,False,PASS,True,253
Home,PASS,PASS,1,42591,1703.64,42623,1704.92,A02,A07,38.88,58.32000000000001,45.36,69.12,1,1,True,False,False,PASS,True,254
Home,PASS,PASS,1,43113,1724.52,43132,1725.28,A07,A10,70.2,72.72,76.67999999999999,69.12,1,1,True,False,False,PASS,True,255
Home,PASS,PASS,1,43132,1725.28,43151,1726.04,A10,A07,76.67999999999999,69.12,70.2,72.0,1,1,True,False,False,PASS,True,256
Home,PASS,PASS,1,43214,1728.56,43239,1729.56,A07,A02,60.48,65.52,48.6,68.39999999999999,1,1,True,False,False,PASS,True,257
Home,BALL LOST,INTERCEPTION,1,43270,1730.8,43324,1732.96,A02,,48.6,68.39999999999999,81.0,54.72,1,1,True,False,False,PASS,False,258
Away,PASS,HEAD,1,43325,1733.0,43354,1734.16,B17,B22,78.84,59.76,69.12,66.24000000000001,1,1,False,False,False,PASS,True,259
Away,PASS,PASS,1,43469,1738.76,43485,1739.4,B22,B21,59.400000000000006,69.12,49.68,65.52,1,1,False,False,False,PASS,True,260
Home,BALL LOST,INTERCEPTION,1,44270,1770.8,44355,1774.2,A07,,51.84,68.39999999999999,90.72,30.24,1,1,True,False,False,PASS,False,261
Home,BALL LOST,INTERCEPTION,1,44429,1777.16,44429,1777.16,A05,,86.4,28.08,,,1,1,True,False,False,PASS,False,262
Home,PASS,PASS,1,44574,1782.96,44589,1783.56,A04,A09,74.52,15.84,82.08,3.6,1,1,True,False,False,PASS,True,263
Home,PASS,PASS,1,44615,1784.6,44635,1785.4,A09,A04,81.0,3.6,72.36,11.52,1,1,True,False,False,PASS,True,264
Home,PASS,PASS,1,44665,1786.6,44718,1788.72,A04,A03,69.12,9.36,48.6,23.76,1,1,True,False,False,PASS,True,265
Home,PASS,PASS,1,44737,1789.48,44779,1791.16,A03,A02,47.52,25.92,41.04,50.4,1,1,True,False,False,PASS,True,266
Home,PASS,PASS,1,44823,1792.92,44842,1793.68,A02,A07,41.04,56.16,43.2,69.12,1,1,True,False,False,PASS,True,267
Home,BALL LOST,INTERCEPTION,1,44858,1794.32,44861,1794.44,A07,,42.120000000000005,69.12,39.96,69.12,1,1,True,False,False,PASS,False,268
Home,PASS,PASS,1,45114,1804.56,45132,1805.28,A07,A10,42.120000000000005,72.72,47.52,65.52,1,1,True,False,False,PASS,True,269
Home,PASS,PASS,1,45132,1805.28,45154,1806.16,A10,A07,47.52,65.52,41.04,71.28,1,1,True,False,False,PASS,True,270
Home,PASS,PASS,1,45835,1833.4,45904,1836.16,A02,A09,39.96,62.64,81.0,61.92,1,1,True,False,False,PASS,True,271
Away,BALL OUT,CLEARANCE,1,46001,1840.04,46037,1841.48,B16,,99.36,64.8,82.08,73.44,1,1,False,False,False,PASS,False,272
Home,PASS,PASS,1,46485,1859.4,46511,1860.44,A07,A09,79.92,72.72,92.88,65.52,1,1,True,False,False,PASS,True,273
Away,PASS,PASS,1,47146,1885.84,47204,1888.16,B22,B21,64.8,72.72,68.04,49.67999999999999,2,1,False,False,False,PASS,True,274
Away,PASS,PASS,1,47204,1888.16,47252,1890.08,B21,B15,68.04,49.67999999999999,71.28,22.32,2,1,False,False,False,PASS,True,275
Away,PASS,PASS,1,47337,1893.48,47370,1894.8,B15,B18,57.24,18.0,43.2,2.88,2,1,False,False,False,PASS,True,276
Away,PASS,PASS,1,47434,1897.36,47462,1898.48,B18,B21,34.56,5.040000000000001,42.120000000000005,16.560000000000002,2,1,False,False,False,PASS,True,277
Away,PASS,PASS,1,47496,1899.84,47573,1902.92,B21,B17,42.120000000000005,15.84,49.68,54.0,2,1,False,False,False,PASS,True,278
Away,PASS,PASS,1,47627,1905.08,47695,1907.8,B17,B18,46.44,52.56,24.84,10.8,2,1,False,False,False,PASS,True,279
Away,PASS,PASS,1,47755,1910.2,47783,1911.32,B18,B15,33.48,7.2,45.36,10.8,2,1,False,False,False,PASS,True,280
Away,PASS,PASS,1,47801,1912.04,47854,1914.16,B15,B16,44.28,10.8,58.32000000000001,29.52,2,1,False,False,False,PASS,True,281
Away,PASS,PASS,1,47879,1915.16,47919,1916.76,B16,B17,58.32000000000001,30.96,52.92,57.6,2,1,False,False,False,PASS,True,282
Away,PASS,PASS,1,47995,1919.8,48023,1920.92,B17,B16,54.0,51.84,63.72,41.04,2,1,False,False,False,PASS,True,283
Away,PASS,PASS,1,48061,1922.44,48091,1923.64,B16,B15,69.12,36.0,69.12,17.28,2,1,False,False,False,PASS,True,284
Away,PASS,PASS,1,48137,1925.48,48175,1927.0,B15,B20,72.36,15.12,62.63999999999999,24.48,2,1,False,False,False,PASS,True,285
Away,PASS,PASS,1,48200,1928.0,48239,1929.56,B20,B19,63.72,20.88,49.68,4.32,2,1,False,False,False,PASS,True,286
Away,PASS,PASS,1,48239,1929.56,48277,1931.08,B19,B18,49.68,4.32,37.8,2.16,2,1,False,False,False,PASS,True,287
Away,BALL LOST,INTERCEPTION,1,48284,1931.36,48287,1931.48,B18,,35.64,2.16,34.56,1.44,2,1,False,False,False,PASS,False,288
Away,PASS,PASS,1,48404,1936.16,48439,1937.56,B18,B19,25.92,0.0,36.720000000000006,3.6,2,1,False,False,False,PASS,True,289
Away,PASS,PASS,1,48478,1939.12,48518,1940.72,B19,B21,37.8,9.36,18.360000000000003,18.0,2,1,False,False,False,PASS,True,290
Away,BALL LOST,INTERCEPTION,1,48555,1942.2,48555,1942.2,B21,,14.04,16.560000000000002,21.6,12.96,2,1,False,False,False,PASS,False,291
Home,PASS,PASS,1,48577,1943.08,48592,1943.68,A08,A12,20.52,12.96,21.6,20.88,2,1,True,False,False,PASS,True,292
Home,PASS,PASS,1,48613,1944.52,48633,1945.32,A12,A06,22.68,21.6,25.92,32.4,2,1,True,False,False,PASS,True,293
Home,PASS,PASS,1,48671,1946.84,48704,1948.16,A06,A12,28.08,33.120000000000005,37.8,31.68,2,1,True,False,False,PASS,True,294
Home,PASS,PASS,1,48767,1950.68,48807,1952.28,A12,A07,42.120000000000005,46.8,50.76,61.92,2,1,True,False,False,PASS,True,295
Home,BALL LOST,INTERCEPTION,1,48936,1957.44,48978,1959.12,A07,,83.16,53.28,100.44,60.48,2,1,True,False,False,PASS,False,296
Home,PASS,PASS,1,51082,2043.28,51117,2044.68,A07,A09,44.28,72.72,54.0,61.92,2,1,True,False,False,PASS,True,297
Away,PASS,PASS,1,51225,2049.0,51226,2049.04,B20,B19,61.56,62.64,59.400000000000006,64.08,2,1,False,False,False,PASS,True,298
Home,PASS,PASS,1,51461,2058.44,51473,2058.92,A07,A12,58.32000000000001,72.72,55.08,65.52,2,1,True,False,False,PASS,True,299
Home,PASS,PASS,1,51473,2058.92,51500,2060.0,A12,A07,55.08,65.52,57.24,72.0,2,1,True,False,False,PASS,True,300
Home,PASS,PASS,1,51514,2060.56,51527,2061.08,A07,A12,57.24,72.0,51.84,69.12,2,1,True,False,False,PASS,True,301
Home,PASS,PASS,1,51543,2061.72,51581,2063.24,A12,A02,51.84,69.84,35.64,68.39999999999999,2,1,True,False,False,PASS,True,302
Home,PASS,PASS,1,51630,2065.2,51672,2066.88,A02,A03,33.48,61.92,25.92,36.72,2,1,True,False,False,PASS,True,303
Home,BALL LOST,INTERCEPTION,1,51672,2066.88,51729,2069.16,A03,,25.92,36.72,37.8,18.72,2,1,True,False,False,PASS,False,304
Home,PASS,PASS,1,51853,2074.12,51868,2074.72,A06,A12,45.36,41.04,45.36,52.56,2,1,True,False,False,PASS,True,305
Home,PASS,PASS,1,51907,2076.28,51957,2078.28,A12,A07,48.6,58.32000000000001,63.72,70.56,2,1,True,False,False,PASS,True,306
Home,PASS,PASS,1,51979,2079.16,52001,2080.04,A07,A12,65.88,69.84,59.400000000000006,61.92,2,1,True,False,False,PASS,True,307
Home,PASS,PASS,1,52026,2081.04,52048,2081.92,A12,A06,61.56,60.48,62.63999999999999,49.67999999999999,2,1,True,False,False,PASS,True,308
Home,PASS,PASS,1,52048,2081.92,52071,2082.84,A06,A12,62.63999999999999,49.67999999999999,63.72,57.6,2,1,True,False,False,PASS,True,309
Home,PASS,PASS,1,52090,2083.6,52170,2086.8,A12,A04,63.72,56.88,63.72,8.64,2,1,True,False,False,PASS,True,310
Home,PASS,PASS,1,52293,2091.72,52319,2092.76,A04,A06,76.67999999999999,10.8,70.2,16.560000000000002,2,1,True,False,False,PASS,True,311
Home,PASS,PASS,1,53269,2130.76,53301,2132.04,A06,A04,66.96,19.44,72.36,11.52,2,1,True,False,False,PASS,True,312
Home,PASS,PASS,1,53322,2132.88,53347,2133.88,A04,A08,75.6,12.96,86.4,2.16,2,1,True,False,False,PASS,True,313
Home,PASS,PASS,1,53461,2138.44,53481,2139.24,A08,A12,87.48,23.04,76.67999999999999,36.72,2,1,True,False,False,PASS,True,314
Home,PASS,PASS,1,53502,2140.08,53524,2140.96,A12,A10,77.75999999999999,39.6,81.0,48.96,2,1,True,False,False,PASS,True,315
Home,PASS,THROUGH BALL-DEEP BALL,1,53551,2142.04,53604,2144.16,A10,A07,84.24000000000001,50.4,104.76,55.44,2,1,True,False,False,PASS,True,316
Home,PASS,HEAD,1,53634,2145.36,53676,2147.04,A08,A06,102.6,36.0,91.8,28.08,2,1,True,False,False,PASS,True,317
Home,PASS,PASS,1,53676,2147.04,53695,2147.8,A06,A08,91.8,28.08,101.52,37.44,2,1,True,False,False,PASS,True,318
Away,PASS,PASS,1,53708,2148.32,53724,2148.96,B17,B18,106.92,39.6,101.52,41.76,2,1,False,False,False,PASS,True,319
Home,PASS,PASS,1,54288,2171.52,54297,2171.88,A07,A05,83.16,72.72,86.4,65.52,2,1,True,False,False,PASS,True,320
Home,PASS,PASS,1,54297,2171.88,54321,2172.84,A05,A07,86.4,65.52,82.08,72.0,2,1,True,False,False,PASS,True,321
Away,PASS,PASS,1,54381,2175.24,54411,2176.44,B21,B19,74.52,66.24000000000001,73.44000000000001,54.0,2,1,False,False,False,PASS,True,322
Away,PASS,PASS,1,54476,2179.04,54506,2180.24,B19,B23,69.12,49.67999999999999,56.16,39.6,2,1,False,False,False,PASS,True,323
Home,PASS,PASS,1,54647,2185.88,54720,2188.8,A08,A10,61.56,18.72,82.08,13.68,2,1,True,False,False,PASS,True,324
Home,PASS,PASS,1,54839,2193.56,54867,2194.68,A10,A08,93.96,2.16,83.16,7.2,2,1,True,False,False,PASS,True,325
Home,PASS,PASS,1,54898,2195.92,54918,2196.72,A08,A04,84.24000000000001,6.48,75.6,5.76,2,1,True,False,False,PASS,True,326
Home,PASS,PASS,1,54934,2197.36,54954,2198.16,A04,A06,75.6,6.48,73.44000000000001,15.12,2,1,True,False,False,PASS,True,327
Home,PASS,PASS,1,54994,2199.76,55079,2203.16,A06,A02,71.28,18.0,63.72,57.6,2,1,True,False,False,PASS,True,328
Home,PASS,PASS,1,55079,2203.16,55108,2204.32,A02,A07,63.72,57.6,76.67999999999999,68.39999999999999,2,1,True,False,False,PASS,True,329
Home,BALL LOST,INTERCEPTION,1,55148,2205.92,55186,2207.44,A07,,81.0,68.39999999999999,100.44,39.6,2,1,True,False,False,PASS,False,330
Away,PASS,PASS,1,55187,2207.48,55258,2210.32,B16,B22,100.44,39.6,88.55999999999999,67.67999999999999,2,1,False,False,False,PASS,True,331
Away,PASS,PASS,1,55332,2213.28,55354,2214.16,B22,B17,86.4,68.39999999999999,97.2,64.8,2,1,False,False,False,PASS,True,332
Home,PASS,PASS,1,55523,2220.92,55575,2223.0,A12,A03,70.2,63.36,46.44,44.64,2,1,True,False,False,PASS,True,333
Home,PASS,PASS,1,55612,2224.48,55654,2226.16,A03,A02,44.28,43.2,45.36,62.64,2,1,True,False,False,PASS,True,334
Home,PASS,PASS,1,55670,2226.8,55695,2227.8,A02,A07,45.36,64.08,52.92,71.28,2,1,True,False,False,PASS,True,335
Home,PASS,PASS,1,55744,2229.76,55752,2230.08,A07,A05,59.400000000000006,71.28,64.8,64.08,2,1,True,False,False,PASS,True,336
Home,PASS,PASS,1,55799,2231.96,55822,2232.88,A05,A12,64.8,66.24000000000001,63.72,57.6,2,1,True,False,False,PASS,True,337
Home,PASS,PASS,1,56425,2257.0,56464,2258.56,A06,A10,68.04,56.16,74.52,28.8,2,1,True,False,False,PASS,True,338
Home,PASS,PASS,1,56494,2259.76,56572,2262.88,A10,A08,74.52,28.8,101.52,2.88,2,1,True,False,False,PASS,True,339
Home,PASS,PASS,1,56649,2265.96,56679,2267.16,A08,A10,92.88,4.32,78.84,8.64,2,1,True,False,False,PASS,True,340
Home,PASS,PASS,1,56734,2269.36,56757,2270.28,A10,A08,81.0,13.68,87.48,21.6,2,1,True,False,False,PASS,True,341
Home,PASS,PASS,1,56757,2270.28,56788,2271.52,A08,A10,87.48,21.6,93.96,17.28,2,1,True,False,False,PASS,True,342
Home,BALL LOST,INTERCEPTION,1,56804,2272.16,56804,2272.16,A10,,99.36,17.28,,,2,1,True,False,False,PASS,False,343
Home,PASS,PASS,1,57509,2300.36,57569,2302.76,A06,A03,109.08,0.72,103.68,44.64,2,1,True,False,False,PASS,True,344
Home,BALL LOST,INTERCEPTION,1,57569,2302.76,57605,2304.2,A03,,103.68,44.64,105.84,40.32000000000001,2,1,True,False,False,PASS,False,345
Away,PASS,PASS,1,57606,2304.24,57624,2304.96,B25,B16,106.92,39.6,102.6,49.67999999999999,2,1,False,False,False,PASS,True,346
Away,BALL LOST,INTERCEPTION,1,59053,2362.12,59144,2365.76,B25,,103.68,33.84,48.6,7.2,2,1,False,False,False,PASS,False,347
Home,PASS,HEAD,1,59142,2365.68,59171,2366.84,A08,A12,48.6,9.36,43.2,17.28,2,1,True,False,False,PASS,True,348
Home,PASS,PASS,1,59232,2369.28,59266,2370.64,A12,A08,46.44,13.68,54.0,1.44,2,1,True,False,False,PASS,True,349
Home,PASS,PASS,1,59266,2370.64,59309,2372.36,A08,A04,54.0,1.44,36.720000000000006,2.16,2,1,True,False,False,PASS,True,350
Home,PASS,PASS,1,59329,2373.16,59391,2375.64,A04,A03,36.720000000000006,2.16,11.88,16.560000000000002,2,1,True,False,False,PASS,True,351
Home,PASS,PASS,1,59391,2375.64,59427,2377.08,A03,A11,11.88,16.560000000000002,4.32,33.84,2,1,True,False,False,PASS,True,352
Home,PASS,PASS,1,59463,2378.52,59511,2380.44,A11,A02,6.48,39.6,12.96,59.04,2,1,True,False,False,PASS,True,353
Home,PASS,PASS,1,59511,2380.44,59545,2381.8,A02,A05,12.96,59.04,36.720000000000006,58.32000000000001,2,1,True,False,False,PASS,True,354
Home,PASS,PASS,1,59584,2383.36,59607,2384.28,A05,A06,36.720000000000006,52.56,30.24,47.52,2,1,True,False,False,PASS,True,355
Home,PASS,PASS,1,59640,2385.6,59677,2387.08,A06,A03,30.24,44.64,27.0,26.64,2,1,True,False,False,PASS,True,356
Home,PASS,PASS,1,59705,2388.2,59728,2389.12,A03,A04,29.160000000000004,22.32,34.56,9.36,2,1,True,False,False,PASS,True,357
Home,PASS,PASS,1,59773,2390.92,59795,2391.8,A04,A12,37.8,7.2,43.2,16.560000000000002,2,1,True,False,False,PASS,True,358
Home,PASS,PASS,1,59821,2392.84,59844,2393.76,A12,A06,44.28,18.0,42.120000000000005,25.92,2,1,True,False,False,PASS,True,359
Home,PASS,PASS,1,59861,2394.44,59881,2395.24,A06,A12,43.2,25.92,48.6,17.28,2,1,True,False,False,PASS,True,360
Home,PASS,PASS,1,59881,2395.24,59902,2396.08,A12,A10,48.6,17.28,58.32000000000001,19.44,2,1,True,False,False,PASS,True,361
Home,PASS,PASS,1,59923,2396.92,59923,2396.92,A10,A12,59.400000000000006,18.72,50.76,18.0,2,1,True,False,False,PASS,True,362
Home,PASS,PASS,1,59923,2396.92,59955,2398.2,A12,A04,50.76,18.0,59.400000000000006,4.32,2,1,True,False,False,PASS,True,363
Home,PASS,PASS,1,60000,2400.0,60075,2403.0,A04,A08,62.63999999999999,5.040000000000001,96.12,2.88,2,1,True,False,False,PASS,True,364
Away,PASS,GOAL KICK,1,60792,2431.68,60882,2435.28,B25,B18,103.68,35.28,47.52,0.0,2,1,False,False,False,PASS,True,365
Away,PASS,HEAD,1,60882,2435.28,60916,2436.64,B18,B17,47.52,0.0,58.32000000000001,7.2,2,1,False,False,False,PASS,True,366
Away,PASS,PASS,1,60916,2436.64,60953,2438.12,B17,B20,58.32000000000001,7.2,56.16,19.44,2,1,False,False,False,PASS,True,367
Away,PASS,PASS,1,60971,2438.84,60994,2439.76,B20,B21,56.16,20.160000000000004,54.0,34.56,2,1,False,False,False,PASS,True,368
Away,PASS,PASS,1,61019,2440.76,61069,2442.76,B21,B22,52.92,38.16,48.6,64.8,2,1,False,False,False,PASS,True,369
Away,BALL LOST,INTERCEPTION,1,61099,2443.96,61129,2445.16,B22,,45.36,66.24000000000001,21.6,64.8,2,1,False,False,False,PASS,False,370
Home,PASS,PASS,1,61178,2447.12,61211,2448.44,A07,A06,20.52,69.84,28.08,60.48,2,1,True,False,False,PASS,True,371
Home,PASS,PASS,1,61294,2451.76,61324,2452.96,A06,A07,36.720000000000006,59.04,45.36,69.84,2,1,True,False,False,PASS,True,372
Home,PASS,PASS,1,61420,2456.8,61490,2459.6,A07,A08,65.88,56.16,76.67999999999999,7.2,2,1,True,False,False,PASS,True,373
Home,BALL LOST,INTERCEPTION,1,62681,2507.24,62712,2508.48,A06,,78.84,6.48,92.88,36.0,2,1,True,False,False,PASS,False,374
Away,PASS,GOAL KICK,1,63239,2529.56,63287,2531.48,B25,B17,102.6,32.4,81.0,3.6,2,1,False,False,False,PASS,True,375
Away,PASS,PASS,1,63333,2533.32,63381,2535.24,B17,B18,79.92,4.32,55.08,34.56,2,1,False,False,False,PASS,True,376
Away,PASS,PASS,1,63718,2548.72,63771,2550.84,B20,B19,61.56,25.2,45.36,10.080000000000002,2,1,False,False,False,PASS,True,377
Away,PASS,PASS,1,63864,2554.56,63897,2555.88,B19,B17,25.92,12.24,14.04,3.6,2,1,False,False,False,PASS,True,378
Away,PASS,PASS,1,63994,2559.76,64061,2562.44,B17,B19,16.2,7.2,29.160000000000004,7.2,2,1,False,False,False,PASS,True,379
Home,BALL LOST,INTERCEPTION,1,63998,2559.92,63998,2559.92,A08,,15.12,7.92,16.2,7.92,2,1,True,False,False,PASS,False,380
Away,PASS,PASS,1,64061,2562.44,64105,2564.2,B19,B15,29.160000000000004,7.2,52.92,8.64,2,1,False,False,False,PASS,True,381
